name,url,is_member,promoted,price_tier,review_count,overall,food,service,ambience,value,noise,pct_recommended,neighborhood,cuisines,dining_style,dress_code,chef,tags,primary_cuisine,sanitizing,distancing,ppe,screening
The Capital Grille - NY – Chrysler Center restaurant,https://www.opentable.com/the-capital-grille-ny-chrysler-center?corrid=76a08f74-d4b4-4fed-80f2-b566013080b6&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$50 and over,4391 Reviews,4.7,4.7,4.8,4.7,4.4,Moderate,92,Midtown East,"Steakhouse, Steak, Seafood",Fine Dining,Business Casual,Alex-Elin Garcia,"Banquet, Bar/Lounge, Beer, Cocktails, Corkage Fee, Full Bar, Gluten-free Menu, Non-Smoking, Outdoor dining, Private Room, Takeout, Wheelchair Access, Wine",Steakhouse,1,1,1,1
Cuba restaurant,https://www.opentable.com/r/cuba-new-york?corrid=76a08f74-d4b4-4fed-80f2-b566013080b6&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,2339 Reviews,4.7,4.7,4.7,4.6,4.6,Moderate,88,Greenwich Village,"Cuban, Latin American, Latin / Spanish",Casual Dining,Casual Dress,Mario Garcia ,"Banquet, Beer, Cocktails, Corkage Fee, Delivery, Entertainment, Full Bar, Gluten-free Menu, Happy Hour, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Private Room, Takeout, Weekend Brunch, Wheelchair Access, Wine",Cuban,1,1,1,1
Morton's The Steakhouse - Midtown Manhattan restaurant,https://www.opentable.com/r/mortons-the-steakhouse-midtown-manhattan-new-york?corrid=76a08f74-d4b4-4fed-80f2-b566013080b6&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$50 and over,3738 Reviews,4.7,4.6,4.7,4.6,4.5,Moderate,90,Midtown East,"Steakhouse, American, Seafood",Fine Dining,Business Casual,,"Banquet, Bar/Lounge, Beer, Cocktails, Delivery, Full Bar, Gluten-free Menu, Non-Smoking, Private Room, Takeout, Wheelchair Access, Wine",Steakhouse,1,1,1,1
BLT Steak New York restaurant,https://www.opentable.com/r/blt-steak-new-york?corrid=76a08f74-d4b4-4fed-80f2-b566013080b6&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$50 and over,2864 Reviews,4.7,4.7,4.7,4.5,4.2,Moderate,96,Midtown East,"American, Steak",Casual Dining,Business Casual,,"Banquet, Bar Dining, Bar/Lounge, Beer, Full Bar, Private Room, Wheelchair Access, Wine",American,,,,
Uncle Jack's Steakhouse - Westside 9th Avenue restaurant,https://www.opentable.com/uncle-jacks-steakhouse-westside-9th-avenue?corrid=76a08f74-d4b4-4fed-80f2-b566013080b6&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,2336 Reviews,4.7,4.7,4.7,4.6,4.5,Moderate,83,Midtown West,"Steak, Seafood, American",Casual Elegant,Business Casual,,"Banquet, Bar/Lounge, Beer, Cocktails, Fireplace, Full Bar, Gluten-free Menu, Happy Hour, Late Night, Non-Smoking, Private Room, Takeout, Wheelchair Access, Wine",Steak,1,1,1,1
Hearth restaurant,https://www.opentable.com/hearth?corrid=76a08f74-d4b4-4fed-80f2-b566013080b6&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$50 and over,2934 Reviews,4.7,4.7,4.6,4.6,4.3,Moderate,95,East Village,"Italian, American, Farm-to-table",Casual Elegant,Casual Dress,Marco Canora,"Bar/Lounge, Beer, Chef's Table, Cocktails, Corkage Fee, Counter Seating, Delivery, Full Bar, Gender Neutral Restroom, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Private Room, Takeout, Weekend Brunch, Wheelchair Access, Wine",Italian,1,1,1,1
Rosa Mexicano by Lincoln Center restaurant,https://www.opentable.com/r/rosa-mexicano-by-lincoln-center-new-york?corrid=76a08f74-d4b4-4fed-80f2-b566013080b6&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,7855 Reviews,4.3,4.2,4.1,4.2,4.0,Moderate,83,Lincoln Square,"Mexican, Traditional Mexican, Mexican / Southwestern",Casual Dining,Smart Casual,Ishmael Lozano,"Banquet, Bar/Lounge, Beer, Cocktails, Delivery, Full Bar, Gluten-free Menu, Happy Hour, Late Night, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Private Room, Takeout, View, Weekend Brunch, Wheelchair Access, Wine",Mexican,1,1,1,1
Cellini restaurant,https://www.opentable.com/cellini?corrid=76a08f74-d4b4-4fed-80f2-b566013080b6&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,1263 Reviews,4.8,4.7,4.8,4.5,4.5,Moderate,100,Midtown East,Italian,Casual Elegant,Business Casual,Dino Arpaia,"Banquet, Bar/Lounge, Beer, BYO Wine, Cocktails, Counter Seating, Full Bar, Gluten-free Menu, Non-Smoking, Private Room, Takeout, Wine",Italian,1,0,1,1
Avra Estiatorio on 48th restaurant,https://www.opentable.com/r/avra-estiatorio-new-york?corrid=76a08f74-d4b4-4fed-80f2-b566013080b6&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$50 and over,4922 Reviews,4.7,4.8,4.6,4.6,4.3,Moderate,97,Midtown East,"Seafood, Mediterranean, Greek",Casual Elegant,Business Casual,Fermin Chavez,"Banquet, Bar/Lounge, Beer, Cocktails, Corkage Fee, Entertainment, Full Bar, Gender Neutral Restroom, Gluten-free Menu, Non-Smoking, Outdoor dining, View, Weekend Brunch, Wheelchair Access, Wine",Seafood,,,,
Casa Lever restaurant,https://www.opentable.com/casa-lever?corrid=76a08f74-d4b4-4fed-80f2-b566013080b6&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$50 and over,1554 Reviews,4.8,4.7,4.7,4.7,4.3,Moderate,100,Midtown East,Italian,Casual Elegant,Smart Casual,David De Lucia,"Banquet, Bar/Lounge, Beer, BYO Wine, Corkage Fee, Counter Seating, Delivery, Full Bar, Happy Hour, High Tea, Outdoor dining, Outdoor Smoking Area, Patio/Outdoor Dining, Private Room, Weekend Brunch, Wheelchair Access, Wine",Italian,,,,
Nice Matin restaurant,https://www.opentable.com/r/nice-matin-new-york?corrid=76a08f74-d4b4-4fed-80f2-b566013080b6&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,3104 Reviews,4.5,4.4,4.4,4.4,4.1,Moderate,93,Upper West Side,"French, Mediterranean",Casual Elegant,Business Casual,Eric Starkman,"Bar/Lounge, Beer, BYO Wine, Cafe, Cocktails, Corkage Fee, Delivery, Full Bar, Gluten-free Menu, Outdoor dining, Patio/Outdoor Dining, Takeout, Weekend Brunch, Wine",French,1,1,1,0
Maya - New York restaurant,https://www.opentable.com/r/maya-new-york?corrid=76a08f74-d4b4-4fed-80f2-b566013080b6&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,2132 Reviews,4.5,4.5,4.5,4.4,4.1,Moderate,84,Upper East Side,Mexican,Casual Elegant,Smart Casual,Richard Sandoval,"Bar/Lounge, Beer, Cocktails, Counter Seating, Delivery, Full Bar, Gender Neutral Restroom, Happy Hour, Late Night, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Private Room, Takeout, Weekend Brunch, Wheelchair Access, Wine",Mexican,1,1,1,1
Thalassa restaurant,https://www.opentable.com/r/thalassa-new-york?corrid=76a08f74-d4b4-4fed-80f2-b566013080b6&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,1377 Reviews,5.0,4.9,5.0,5.0,4.5,Moderate,100,TriBeCa - Downtown,"Seafood, Greek, Mediterranean",Fine Dining,Business Casual,Ralphael Abrahante,"Banquet, Bar Dining, Bar/Lounge, Beer, BYO Wine, Chef's Table, Corkage Fee, Full Bar, Non-Smoking, Private Room, Wheelchair Access, Wine",Seafood,,,,
Craft restaurant,https://www.opentable.com/craft-new-york?corrid=76a08f74-d4b4-4fed-80f2-b566013080b6&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$50 and over,6084 Reviews,4.8,4.8,4.8,4.8,4.3,Moderate,97,Gramercy / Flatiron,"American, Farm-to-table, Dessert",Casual Elegant,Business Casual,"Andrew Whitcomb, Chef de cuisine","Beer, Cocktails, Corkage Fee, Delivery, Full Bar, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Private Room, Takeout, Wheelchair Access, Wine",American,,,,
Calle Ocho restaurant,https://www.opentable.com/calle-ocho?corrid=76a08f74-d4b4-4fed-80f2-b566013080b6&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,3986 Reviews,4.6,4.6,4.7,4.5,4.3,Moderate,75,Upper West Side,"Latin American, South American, Latin / Spanish",Casual Dining,Casual Dress,Giovanny Ventura,"Banquet, Bar/Lounge, Beer, Cocktails, Corkage Fee, Delivery, Full Bar, Gender Neutral Restroom, Gluten-free Menu, Happy Hour, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Takeout, Weekend Brunch, Wheelchair Access, Wine",Latin American,1,1,1,1
Irvington restaurant,https://www.opentable.com/r/irvington-new-york?corrid=76a08f74-d4b4-4fed-80f2-b566013080b6&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,317 Reviews,4.4,4.3,4.3,4.4,4.1,Moderate,100,Union Square,"Contemporary American, Mediterranean",Casual Elegant,Business Casual,Michael king ,"Banquet, Bar/Lounge, Beer, Cafe, Chef's Table, Cocktails, Counter Seating, Full Bar, Happy Hour, Late Night, Non-Smoking, Weekend Brunch, Wheelchair Access, Wine",Contemporary American,1,1,1,1
Marseille restaurant,https://www.opentable.com/r/marseille-new-york?corrid=76a08f74-d4b4-4fed-80f2-b566013080b6&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,6963 Reviews,4.6,4.5,4.5,4.5,4.2,Moderate,93,Theater District / Times Square,"French, Seafood, Mediterranean",Casual Dining,Casual Dress,Andy D'Amico,"Banquet, Bar/Lounge, BYO Wine, Corkage Fee, Full Bar, Private Room, Weekend Brunch, Wheelchair Access, Wine",French,1,1,1,0
North Square restaurant,https://www.opentable.com/r/north-square-new-york?corrid=76a08f74-d4b4-4fed-80f2-b566013080b6&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,1978 Reviews,4.4,4.3,4.4,4.3,4.3,Quiet,94,Greenwich Village,American,Casual Dining,Casual Dress,Yoel Cruz,"Banquet, Bar/Lounge, Beer, BYO Wine, Corkage Fee, Full Bar, Gender Neutral Restroom, Happy Hour, Non-Smoking, Private Room, Weekend Brunch, Wine",American,1,1,1,1
Oceana restaurant,https://www.opentable.com/oceana?corrid=76a08f74-d4b4-4fed-80f2-b566013080b6&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,5621 Reviews,4.7,4.6,4.7,4.6,4.2,Moderate,93,Midtown West,"Seafood, Steak, American",Casual Elegant,Smart Casual,Michael Aungst and Tim Jocz ,"Banquet, Bar/Lounge, Beer, BYO Wine, Cafe, Chef's Table, Cocktails, Corkage Fee, Counter Seating, Full Bar, Gluten-free Menu, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Private Room, Takeout, Wheelchair Access, Wine",Seafood,,,,
Molyvos restaurant,https://www.opentable.com/molyvos?corrid=76a08f74-d4b4-4fed-80f2-b566013080b6&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,4932 Reviews,4.6,4.6,4.7,4.5,4.3,Moderate,97,Midtown West,"Greek, Seafood, Wine Bar",Casual Dining,Smart Casual,Carlos Carreto,"Banquet, Bar/Lounge, Beer, Cafe, Cocktails, Corkage Fee, Delivery, Full Bar, Late Night, Non-Smoking, Private Room, Takeout, Wheelchair Access, Wine",Greek,,,,
Utsav Indian Bar and Grill restaurant,https://www.opentable.com/r/utsav-indian-bar-and-grill-new-york?corrid=76a08f74-d4b4-4fed-80f2-b566013080b6&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,1547 Reviews,4.2,4.5,4.0,4.2,4.1,Moderate,63,Theater District / Times Square,"Indian, Vegetarian, Halal",Casual Elegant,Smart Casual,,"Banquet, Bar/Lounge, Beer, Cocktails, Corkage Fee, Delivery, Full Bar, Gluten-free Menu, Happy Hour, Non-Smoking, Outdoor dining, Outdoor Smoking Area, Patio/Outdoor Dining, Private Room, Takeout, View, Weekend Brunch, Wheelchair Access, Wine",Indian,1,1,1,1
"One if by Land, Two if by Sea restaurant",https://www.opentable.com/one-if-by-land-two-if-by-sea?corrid=76a08f74-d4b4-4fed-80f2-b566013080b6&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$50 and over,6248 Reviews,4.7,4.6,4.7,4.8,4.2,Moderate,90,Greenwich Village,American,Fine Dining,Business Casual,Gary Volkov,"Banquet, Bar/Lounge, Beer, BYO Wine, Cocktails, Corkage Fee, Entertainment, Fireplace, Full Bar, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Private Room, Takeout, View, Wheelchair Access, Wine",American,1,1,1,1
Bottino restaurant,https://www.opentable.com/r/bottino-new-york?corrid=76a08f74-d4b4-4fed-80f2-b566013080b6&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$50 and over,1509 Reviews,4.7,4.6,4.6,4.8,4.4,Moderate,94,Chelsea,Italian,Casual Elegant,Casual Dress,Jamie Kenyon,"Banquet, Bar/Lounge, Beer, Cocktails, Corkage Fee, Delivery, Full Bar, Gender Neutral Restroom, Happy Hour, Outdoor dining, Patio/Outdoor Dining, Private Room, Takeout, Wheelchair Access, Wine",Italian,1,1,1,1
Sapphire restaurant,https://www.opentable.com/sapphire?corrid=76a08f74-d4b4-4fed-80f2-b566013080b6&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,1568 Reviews,4.6,4.6,4.6,4.1,4.1,Quiet,100,Lincoln Square,Indian,Fine Dining,Business Casual,Vajay Bhargava/ Guman Saugh,"Full Bar, Wine",Indian,,,,
Cotto NYC restaurant,https://www.opentable.com/r/cotto-nyc-new-york?corrid=76a08f74-d4b4-4fed-80f2-b566013080b6&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,1 Reviews,5.0,5.0,5.0,5.0,5.0,Moderate,100,Chelsea,Italian,Casual Dining,Casual Dress,,"Bar/Lounge, Beer, Cocktails, Full Bar, Non-Smoking, Wheelchair Access, Wine",Italian,,,,
Lower East restaurant,https://www.opentable.com/r/lower-east-new-york?corrid=76a08f74-d4b4-4fed-80f2-b566013080b6&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,No Reviews,,,,,,Energetic,,Lower East Side,Asian,Casual Dining,Casual Dress,,"Non-Smoking, Takeout, Wheelchair Access",Asian,,,,
Pineapple Club restaurant,https://www.opentable.com/r/pineapple-club-new-york?corrid=76a08f74-d4b4-4fed-80f2-b566013080b6&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,135 Reviews,4.7,4.5,4.6,4.7,4.4,Moderate,95,East Village,Contemporary American,Casual Dining,Resort Casual,Patrick Baird,"Bar/Lounge, Beer, Cocktails, Counter Seating, Delivery, Entertainment, Full Bar, Gender Neutral Restroom, Gluten-free Menu, Late Night, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Private Room, Takeout, Weekend Brunch, Wheelchair Access, Wine",Contemporary American,1,1,1,1
Skorpios restaurant,https://www.opentable.com/r/skorpios-new-york?corrid=76a08f74-d4b4-4fed-80f2-b566013080b6&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,1 Reviews,5.0,5.0,5.0,5.0,5.0,Quiet,,Rockefeller Center Midtown,"Seafood, Greek, Mediterranean",Casual Dining,Casual Dress,,Counter Seating,Seafood,,,,
Buddha-Bar Restaurant New York restaurant,https://www.opentable.com/r/buddha-bar-restaurant-new-york?corrid=76a08f74-d4b4-4fed-80f2-b566013080b6&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$50 and over,1 Reviews,4.3,4.7,4.0,4.7,3.7,Moderate,,TriBeCa - Downtown,"Pan-Asian, Fusion / Eclectic, Creative Japanese",Elegant Dining,Smart Casual,,"Bar/Lounge, Beer, Cocktails, Full Bar, Non-Smoking, Private Room, Wheelchair Access, Wine",Pan-Asian,1,1,1,1
Iris restaurant,https://www.opentable.com/r/iris-new-york?corrid=76a08f74-d4b4-4fed-80f2-b566013080b6&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,69 Reviews,4.8,4.8,4.7,4.7,4.4,Moderate,100,Midtown West,"Mediterranean, Turkish, Greek",Casual Elegant,Smart Casual,Robert Lawson,"Bar/Lounge, Beer, Cocktails, Corkage Fee, Full Bar, Gender Neutral Restroom, Non-Smoking, Wheelchair Access, Wine",Mediterranean,1,1,1,1
Burger & Lobster - Bryant Park restaurant,https://www.opentable.com/r/burger-and-lobster-bryant-park-new-york-2?corrid=76a08f74-d4b4-4fed-80f2-b566013080b6&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,13 Reviews,4.3,4.1,4.1,4.2,3.8,Moderate,85,Midtown East,"Seafood, Burgers",Casual Dining,Casual Dress,,"Bar/Lounge, Beer, Cocktails, Corkage Fee, Delivery, Full Bar, Gender Neutral Restroom, Late Night, Non-Smoking, Private Room, Takeout, View, Wheelchair Access, Wine",Seafood,1,0,1,1
Salt Mediterranean restaurant,https://www.opentable.com/r/salt-mediterranean-new-york?corrid=76a08f74-d4b4-4fed-80f2-b566013080b6&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,No Reviews,,,,,,,,Upper East Side,"Mediterranean, Tapas / Small Plates",Casual Dining,Business Casual,,,Mediterranean,,,,
Terravita restaurant,https://www.opentable.com/r/terravita-new-york?corrid=76a08f74-d4b4-4fed-80f2-b566013080b6&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,1 Reviews,5.0,5.0,5.0,5.0,4.7,Moderate,100,Washington Heights,"American, Fusion / Eclectic",Casual Elegant,Business Casual,Carlos Estevez,"Bar/Lounge, Beer, Cocktails, Delivery, Full Bar, Gluten-free Menu, Happy Hour, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Takeout, Weekend Brunch, Wheelchair Access, Wine",American,1,0,0,1
Accent restaurant,https://www.opentable.com/r/accent-new-york?corrid=76a08f74-d4b4-4fed-80f2-b566013080b6&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,No Reviews,,,,,,Quiet,,Kips Bay,"Mediterranean, Israeli, Bar / Lounge / Bottle Service",Casual Elegant,Business Casual,Shlomo Bador,"Bar/Lounge, Beer, Cafe, Cocktails, Counter Seating, Delivery, Full Bar, Gluten-free Menu, Happy Hour, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Takeout, View, Weekend Brunch, Wheelchair Access, Wine",Mediterranean,1,1,1,1
Pekarna restaurant,https://www.opentable.com/r/pekarna-new-york?corrid=76a08f74-d4b4-4fed-80f2-b566013080b6&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,No Reviews,,,,,,,,Upper West Side,"Contemporary American, Speakeasy, Balkan style",Casual Dining,Business Casual,Kamal Hoyte,"Banquet, Bar/Lounge, Beer, Cocktails, Counter Seating, Delivery, Full Bar, Gender Neutral Restroom, Gluten-free Menu, Happy Hour, Late Night, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Private Room, Takeout, Weekend Brunch, Wheelchair Access, Wine",Contemporary American,1,0,0,0
Dagon restaurant,https://www.opentable.com/r/dagon-new-york?corrid=76a08f74-d4b4-4fed-80f2-b566013080b6&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,254 Reviews,4.6,4.7,4.5,4.4,4.2,Moderate,95,Upper West Side,"Mediterranean, Middle Eastern, Israeli",Casual Dining,Casual Dress,Ari Bokovza,"Bar/Lounge, Beer, Cocktails, Counter Seating, Delivery, Full Bar, Gluten-free Menu, Happy Hour, Late Night, Non-Smoking, Private Room, Takeout, Weekend Brunch, Wheelchair Access, Wine",Mediterranean,1,1,1,1
Holiday Cocktail Lounge restaurant,https://www.opentable.com/r/holiday-cocktail-lounge-new-york?corrid=76a08f74-d4b4-4fed-80f2-b566013080b6&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,8 Reviews,4.5,4.2,4.8,4.4,4.4,Moderate,100,East Village,Cocktail Bar,Casual Dining,Casual Dress,,"Bar/Lounge, Beer, Cocktails, Counter Seating, Full Bar, Happy Hour, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Takeout, Wheelchair Access, Wine",Cocktail Bar,,,,
Blue Ribbon Sushi Bar & Grill restaurant,https://www.opentable.com/r/blue-ribbon-sushi-bar-and-grill-new-york?corrid=76a08f74-d4b4-4fed-80f2-b566013080b6&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$50 and over,91 Reviews,4.7,4.7,4.7,4.4,4.2,Moderate,94,Columbus Circle,"Sushi, Grill, Japanese",Casual Dining,Business Casual,Bruce and Eric Bromberg,"Beer, Cocktails, Delivery, Gender Neutral Restroom, Non-Smoking, Takeout, Wheelchair Access, Wine",Sushi,1,1,1,1
SET L.E.S. restaurant,https://www.opentable.com/r/set-les-new-york?corrid=76a08f74-d4b4-4fed-80f2-b566013080b6&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,30 Reviews,4.6,4.7,4.4,4.4,4.2,Energetic,82,Lower East Side,"Comfort Food, Asian, Gastro Pub",Casual Dining,Casual Dress,,"Bar/Lounge, Beer, Cocktails, Delivery, Full Bar, Gender Neutral Restroom, Happy Hour, Outdoor dining, Patio/Outdoor Dining, Takeout, Weekend Brunch, Wine",Comfort Food,1,1,1,1
Cove Lounge restaurant,https://www.opentable.com/r/cove-lounge-new-york?corrid=76a08f74-d4b4-4fed-80f2-b566013080b6&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,5 Reviews,3.8,3.7,4.0,3.4,3.6,Moderate,33,Harlem,"Southern, Caribbean, Cocktail Bar",Casual Elegant,Smart Casual,,"Bar/Lounge, Beer, Cocktails, Counter Seating, Delivery, Full Bar, Happy Hour, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Private Room, Takeout, Wheelchair Access, Wine",Southern,1,1,1,1
Loopy Doopy Rooftop Bar restaurant,https://www.opentable.com/r/loopy-doopy-rooftop-bar-new-york?corrid=76a08f74-d4b4-4fed-80f2-b566013080b6&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,16 Reviews,4.3,3.9,3.9,4.4,3.8,Moderate,100,Battery Park,"Bar / Lounge / Bottle Service, Unspecified",Casual Dining,Smart Casual,Khaled Tabet,"Bar/Lounge, Beer, Cocktails, Full Bar, Gender Neutral Restroom, Gluten-free Menu, Happy Hour, Non-Smoking, Outdoor dining, View, Wheelchair Access, Wine",Bar / Lounge / Bottle Service,1,0,0,1
ART SoHo restaurant,https://www.opentable.com/r/art-soho-new-york?corrid=76a08f74-d4b4-4fed-80f2-b566013080b6&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$50 and over,156 Reviews,4.4,4.2,4.2,4.5,3.9,Moderate,81,SoHo,"Cocktail Bar, Bar / Lounge / Bottle Service, Contemporary American",Casual Dining,Smart Casual,Carsten Johannsen,"Banquet, Bar/Lounge, Beer, Cocktails, Corkage Fee, Entertainment, Full Bar, Gender Neutral Restroom, Late Night, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Private Room, View, Wheelchair Access, Wine",Cocktail Bar,1,1,1,0
Jane restaurant,https://www.opentable.com/jane?corrid=76a08f74-d4b4-4fed-80f2-b566013080b6&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,3703 Reviews,4.3,4.2,3.8,4.0,3.8,Quiet,,Greenwich Village,"American, Comfort Food, Market Cuisine",Casual Dining,Casual Dress,Steve Meyers,"Banquet, Bar/Lounge, Beer, Cafe, Cocktails, Corkage Fee, Delivery, Full Bar, Happy Hour, Late Night, Patio/Outdoor Dining, Private Room, Takeout, Weekend Brunch, Wheelchair Access, Wine",American,1,0,0,0
